target_start_utc,decision_time_utc,realised_price_gbp_mwh,frozen_prediction_gbp_mwh,previous_settlement_day_reference_gbp_mwh,ewma_correction_gbp_mwh,ewma_prediction_gbp_mwh,ewma_abs_error_gbp_mwh,ewma_history_rows,ewma_history_latest_target_utc,ewma_interval_lower_gbp_mwh,ewma_interval_upper_gbp_mwh,ewma_interval_covered
2026-08-17 11:00:00+00:00,2026-08-17 09:00:00+00:00,149.76,135.68108398852428,129.25,18.838572659000867,154.51965664752515,4.759656647525162,1722,2026-08-17T08:30:00+00:00,119.79595371826298,189.24335957678733,True
2026-08-17 11:30:00+00:00,2026-08-17 09:30:00+00:00,142.92,130.9725847615098,122.06,18.610076593369875,149.5826613548797,6.6626613548797025,1723,2026-08-17T09:00:00+00:00,114.85895842561752,184.30636428414184,True
2026-08-17 12:00:00+00:00,2026-08-17 10:00:00+00:00,138.47,131.70310577389844,124.27,18.45648871367761,150.15959448757604,11.689594487576045,1724,2026-08-17T09:30:00+00:00,115.4358915583139,184.8832974168382,True
2026-08-17 12:30:00+00:00,2026-08-17 10:30:00+00:00,136.07,116.91820027633317,115.98,18.11556833789427,135.03376861422743,1.0362313857725667,1725,2026-08-17T10:00:00+00:00,100.31006568496527,169.7574715434896,True
2026-08-17 13:00:00+00:00,2026-08-17 11:00:00+00:00,138.57,125.58304616530754,115.88,18.029230196146045,143.61227636145358,5.042276361453588,1726,2026-08-17T10:30:00+00:00,108.88857343219142,178.33597929071573,True
2026-08-17 13:30:00+00:00,2026-08-17 11:30:00+00:00,144.53,133.9328508124097,115.09000000000002,17.972595326370733,151.90544613878043,7.375446138780433,1727,2026-08-17T11:00:00+00:00,117.18174320951827,186.6291490680426,True
2026-08-17 14:00:00+00:00,2026-08-17 12:00:00+00:00,151.36,126.24870258041862,113.98,17.88621351629244,144.13491609671107,7.225083903288947,1728,2026-08-17T11:30:00+00:00,109.4112131674489,178.8586190259732,True
2026-08-17 14:30:00+00:00,2026-08-17 12:30:00+00:00,153.52,125.06425254802627,115.64,17.726798044370362,142.79105059239663,10.72894940760338,1729,2026-08-17T12:00:00+00:00,108.06734766313448,177.5147535216588,True
2026-08-17 15:00:00+00:00,2026-08-17 13:00:00+00:00,149.39,126.47075875112556,131.88,17.747228010384113,144.21798676150968,5.172013238490308,1730,2026-08-17T12:30:00+00:00,109.4942838322475,178.94168969077182,True
2026-08-17 15:30:00+00:00,2026-08-17 13:30:00+00:00,145.23,132.72734609136617,145.56000000000003,17.678980905108027,150.4063269964742,5.1763269964742165,1731,2026-08-17T13:00:00+00:00,115.68262406721203,185.13002992573635,True
2026-08-17 16:00:00+00:00,2026-08-17 14:00:00+00:00,163.37,142.83256080529813,180.02,17.57745009050896,160.4100108958071,2.959989104192914,1732,2026-08-17T13:30:00+00:00,125.68630796654492,195.13371382506924,True
2026-08-17 16:30:00+00:00,2026-08-17 14:30:00+00:00,172.79,151.0197871532483,181.59,17.685461363142494,168.70524851639078,4.08475148360921,1733,2026-08-17T14:00:00+00:00,133.98154558712864,203.42895144565296,True
2026-08-17 17:00:00+00:00,2026-08-17 15:00:00+00:00,179.57,152.49838114624188,179.41,17.839872815388475,170.33825396163036,9.231746038369636,1734,2026-08-17T14:30:00+00:00,135.61455103236818,205.0619568908925,True
